Order ID,Customer Name,Category,Sub Category,Quantity,Region,City,Order Date,Actual Price,Discount,Payment mode,Sales,Profit,Rating
OD176,Shah,Fruits & Veggies,Organic Fruits,7,Central,Pudukottai,25/12/22,"₹2,268.95 ",15.00%,Upi,"₹1,973.00 ",₹848.39 ,4
OD177,Mathew,Oil & Masala,Spices,1,Central,Krishnagiri,06/07/21,"₹2,511.00 ",24.00%,Cash,"₹2,025.00 ",₹546.75 ,3
OD178,Rumaiza,Snacks,Noodles,4,East,Vellore,24/07/22,"₹1,310.64 ",29.00%,Card,"₹1,016.00 ",₹223.52 ,5
OD179,Arvind,Fruits & Veggies,Organic Fruits,7,East,Trichy,19/12/21,₹895.70 ,30.00%,Card,₹689.00 ,₹55.12 ,2
OD180,Krithika,Food Grains,Atta & Flour,9,East,Karur,04/09/21,"₹1,533.52 ",16.00%,Cash,"₹1,322.00 ",₹343.72 ,4
OD181,Arvind,Snacks,Cookies,5,Central,Bodi,31/05/21,"₹2,006.25 ",25.00%,Upi,"₹1,605.00 ",₹433.35 ,2
OD182,Ravi,Beverages,Health Drinks,1,Central,Namakkal,22/01/22,"₹2,061.60 ",20.00%,Upi,"₹1,718.00 ",₹171.80 ,3
OD183,Jonas,Oil & Masala,Edible Oil & Ghee,3,South,Madurai,28/04/21,"₹2,938.95 ",35.00%,Card,"₹2,177.00 ",₹783.72 ,5
OD184,Surya,Food Grains,Organic Staples,8,South,Cumbum,04/02/22,₹687.82 ,19.00%,Upi,₹578.00 ,₹236.98 ,4
OD185,Amrish,Food Grains,Dals & Pulses,9,South,Dindigul,24/07/22,"₹1,000.96 ",28.00%,Upi,₹782.00 ,₹195.50 ,3
OD186,Shah,Snacks,Noodles,6,East,Chennai,27/05/23,"₹1,873.80 ",35.00%,Card,"₹1,388.00 ",₹97.16 ,2
OD187,Krithika,Bakery,Cakes,5,West,Cumbum,17/08/22,"₹2,739.44 ",21.00%,Upi,"₹2,264.00 ",₹792.40 ,3
OD188,Anu,Beverages,Soft Drinks,6,Central,Pudukottai,02/10/22,₹943.08 ,16.00%,Card,₹813.00 ,₹138.21 ,5
OD189,Yusuf,Fruits & Veggies,Organic Fruits,9,Central,Madurai,25/05/23,"₹2,498.60 ",24.00%,Cash,"₹2,015.00 ",₹564.20 ,4
OD190,Rumaiza,Beverages,Soft Drinks,7,East,Vellore,08/07/23,"₹1,862.90 ",30.00%,Upi,"₹1,433.00 ",₹472.89 ,5
OD191,Amrish,Fruits & Veggies,Organic Fruits,3,East,Chennai,13/04/21,"₹2,323.23 ",11.00%,Card,"₹2,093.00 ",₹334.88 ,2
OD192,Muneer,Fruits & Veggies,Fresh Vegetables,2,East,Chennai,03/09/21,"₹2,514.33 ",17.00%,Card,"₹2,149.00 ",₹623.21 ,5
OD193,Anu,Beverages,Health Drinks,5,East,Dharmapuri,07/09/21,"₹2,603.04 ",32.00%,Card,"₹1,972.00 ",₹414.12 ,5
OD194,Suresh,Oil & Masala,Masalas,9,East,Dharmapuri,11/04/23,"₹2,575.00 ",25.00%,Card,"₹2,060.00 ",₹432.60 ,4
OD195,Peer,"Eggs, Meat & Fish",Eggs,3,West,Tirunelveli,14/09/21,"₹1,316.00 ",12.00%,Cash,"₹1,175.00 ",₹340.75 ,2
OD196,Sundar,Oil & Masala,Edible Oil & Ghee,4,East,Theni,15/06/21,"₹1,257.50 ",25.00%,Upi,"₹1,006.00 ",₹191.14 ,5
OD197,Sudeep,Bakery,Breads & Buns,5,East,Karur,12/12/21,"₹1,634.44 ",16.00%,Card,"₹1,409.00 ",₹380.43 ,5
OD198,Verma,Food Grains,Organic Staples,3,East,Pudukottai,28/02/23,"₹1,224.76 ",34.00%,Upi,₹914.00 ,₹338.18 ,3
OD199,Surya,"Eggs, Meat & Fish",Mutton,1,East,Tirunelveli,09/03/23,"₹1,757.60 ",30.00%,Card,"₹1,352.00 ",₹527.28 ,4
OD200,Sudha,"Eggs, Meat & Fish",Eggs,4,East,Trichy,24/03/22,₹852.50 ,25.00%,Upi,₹682.00 ,₹170.50 ,3
OD201,James,Food Grains,Organic Staples,8,East,Tirunelveli,30/08/21,"₹2,120.36 ",22.00%,Card,"₹1,738.00 ",₹243.32 ,3
OD202,Vidya,Bakery,Cakes,2,West,Salem,01/05/23,"₹3,026.25 ",25.00%,Upi,"₹2,421.00 ",₹484.20 ,2
OD203,Jackson,Food Grains,Organic Staples,3,West,Ramanadhapuram,31/05/23,"₹2,783.80 ",24.00%,Cash,"₹2,245.00 ",₹404.10 ,2
OD204,Akash,Oil & Masala,Masalas,8,Central,Vellore,01/03/22,"₹1,003.52 ",12.00%,Card,₹896.00 ,₹295.68 ,4
OD205,Ram,Oil & Masala,Spices,7,South,Virudhunagar,10/09/21,"₹1,342.90 ",30.00%,Card,"₹1,033.00 ",₹185.94 ,5
OD206,Vinne,"Eggs, Meat & Fish",Mutton,9,West,Madurai,25/07/23,"₹2,577.42 ",29.00%,Card,"₹1,998.00 ",₹139.86 ,2
OD207,Verma,"Eggs, Meat & Fish",Chicken,1,Central,Perambalur,15/01/21,"₹1,689.35 ",15.00%,Card,"₹1,469.00 ",₹646.36 ,2
OD208,Haseena,"Eggs, Meat & Fish",Eggs,9,Central,Ramanadhapuram,17/01/23,"₹2,373.75 ",25.00%,Upi,"₹1,899.00 ",₹360.81 ,5
OD209,Esther,"Eggs, Meat & Fish",Mutton,7,Central,Pudukottai,24/06/21,"₹2,632.80 ",20.00%,Card,"₹2,194.00 ",₹153.58 ,3
OD210,Amrish,Beverages,Soft Drinks,5,Central,Vellore,09/04/22,"₹2,505.18 ",29.00%,Card,"₹1,942.00 ",₹504.92 ,2
OD211,Hafiz,Fruits & Veggies,Organic Vegetables,7,Central,Kanyakumari,20/03/21,₹791.70 ,30.00%,Card,₹609.00 ,₹207.06 ,3
OD212,Verma,"Eggs, Meat & Fish",Chicken,4,Central,Trichy,18/01/23,"₹2,964.78 ",26.00%,Upi,"₹2,353.00 ",₹423.54 ,5
OD213,Peer,Beverages,Soft Drinks,1,East,Salem,09/01/23,"₹1,829.65 ",15.00%,Card,"₹1,591.00 ",₹270.47 ,3
OD214,Arutra,Food Grains,Rice,4,East,Krishnagiri,10/03/22,"₹1,501.83 ",11.00%,Cash,"₹1,353.00 ",₹527.67 ,3
OD215,Jonas,Beverages,Health Drinks,2,East,Namakkal,15/02/23,"₹1,234.20 ",21.00%,Card,"₹1,020.00 ",₹81.60 ,3
OD216,Harish,Snacks,Noodles,5,East,Ramanadhapuram,24/08/21,"₹1,784.22 ",31.00%,Cash,"₹1,362.00 ",₹177.06 ,4
OD217,Sundar,Food Grains,Rice,5,East,Krishnagiri,01/03/21,"₹2,270.23 ",31.00%,Cash,"₹1,733.00 ",₹433.25 ,2
OD218,Suresh,Oil & Masala,Masalas,2,West,Tirunelveli,31/07/23,"₹2,280.33 ",17.00%,Card,"₹1,949.00 ",₹97.45 ,5
OD219,Sabeela,Fruits & Veggies,Organic Fruits,1,West,Virudhunagar,03/06/22,"₹3,173.12 ",34.00%,Upi,"₹2,368.00 ",₹876.16 ,5
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,9,East,Pudukottai,30/10/21,"₹2,637.50 ",25.00%,Cash,"₹2,110.00 ",₹485.30 ,4
OD221,Ramesh,Food Grains,Dals & Pulses,9,East,Madurai,24/07/23,"₹2,328.00 ",20.00%,Upi,"₹1,940.00 ",₹795.40 ,2
OD222,Willams,"Eggs, Meat & Fish",Fish,3,East,Vellore,08/01/23,"₹1,868.40 ",20.00%,Card,"₹1,557.00 ",₹638.37 ,2
OD223,Ramesh,"Eggs, Meat & Fish",Fish,1,East,Madurai,12/03/23,"₹1,717.17 ",19.00%,Upi,"₹1,443.00 ",₹274.17 ,5
OD224,Yadav,Beverages,Soft Drinks,6,East,Perambalur,16/04/23,"₹2,246.64 ",11.00%,Upi,"₹2,024.00 ",₹910.80 ,3
OD225,Krithika,"Eggs, Meat & Fish",Chicken,5,East,Viluppuram,02/06/21,"₹2,514.88 ",16.00%,Card,"₹2,168.00 ",₹563.68 ,2
OD226,Verma,"Eggs, Meat & Fish",Chicken,5,Central,Tirunelveli,06/09/22,₹770.04 ,24.00%,Upi,₹621.00 ,₹173.88 ,3
OD227,Komal,Food Grains,Organic Staples,1,Central,Madurai,08/05/22,"₹1,439.10 ",17.00%,Upi,"₹1,230.00 ",₹295.20 ,5
OD228,Harish,Snacks,Cookies,7,Central,Salem,16/07/21,₹750.40 ,34.00%,Cash,₹560.00 ,₹240.80 ,2
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,6,South,Tenkasi,10/05/23,"₹1,568.92 ",22.00%,Card,"₹1,286.00 ",₹282.92 ,5
OD230,Ramesh,Beverages,Health Drinks,1,South,Tenkasi,17/03/21,"₹1,664.28 ",34.00%,Card,"₹1,242.00 ",₹149.04 ,2
OD231,Arvind,Bakery,Breads & Buns,5,South,Krishnagiri,19/06/21,₹867.57 ,21.00%,Upi,₹717.00 ,₹43.02 ,2
OD232,Komal,Beverages,Soft Drinks,3,South,Namakkal,05/05/22,"₹1,805.60 ",22.00%,Cash,"₹1,480.00 ",₹444.00 ,4
OD233,Komal,Food Grains,Dals & Pulses,1,South,Salem,26/04/23,₹974.68 ,18.00%,Card,₹826.00 ,₹247.80 ,3
OD234,Ramesh,Snacks,Cookies,5,South,Ooty,02/04/23,"₹2,252.12 ",22.00%,Cash,"₹1,846.00 ",₹276.90 ,5
OD235,Mathew,Beverages,Soft Drinks,3,South,Viluppuram,15/10/21,"₹2,290.40 ",12.00%,Cash,"₹2,045.00 ",₹552.15 ,4
OD236,Vince,Fruits & Veggies,Organic Fruits,7,South,Nagercoil,20/06/21,"₹2,320.11 ",17.00%,Cash,"₹1,983.00 ",₹773.37 ,3
OD237,Shah,Bakery,Cakes,8,West,Bodi,05/01/21,₹754.00 ,16.00%,Cash,₹650.00 ,₹247.00 ,5
OD238,Ravi,Bakery,Breads & Buns,5,Central,Ramanadhapuram,27/06/22,"₹2,833.53 ",31.00%,Upi,"₹2,163.00 ",₹216.30 ,4
OD239,Adavan,Fruits & Veggies,Organic Vegetables,1,Central,Bodi,28/07/21,"₹1,703.15 ",15.00%,Cash,"₹1,481.00 ",₹518.35 ,5
OD240,Arvind,Snacks,Cookies,3,Central,Trichy,18/08/22,"₹2,840.88 ",14.00%,Card,"₹2,492.00 ",₹124.60 ,3
OD241,Ramesh,Bakery,Cakes,6,Central,Nagercoil,14/05/23,"₹1,279.46 ",33.00%,Cash,₹962.00 ,₹423.28 ,5
OD242,Malik,Beverages,Health Drinks,6,Central,Coimbatore,14/05/23,"₹1,861.60 ",30.00%,Upi,"₹1,432.00 ",₹214.80 ,3
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,5,Central,Virudhunagar,01/08/23,₹585.76 ,12.00%,Upi,₹523.00 ,₹78.45 ,5
OD244,Amy,Oil & Masala,Masalas,5,Central,Chennai,09/03/21,"₹1,709.40 ",11.00%,Cash,"₹1,540.00 ",₹646.80 ,4
OD245,Roshan,Bakery,Biscuits,8,Central,Coimbatore,20/11/22,₹939.55 ,15.00%,Cash,₹817.00 ,₹326.80 ,5
OD246,Vinne,"Eggs, Meat & Fish",Fish,1,Central,Kanyakumari,18/03/21,"₹3,225.22 ",31.00%,Cash,"₹2,462.00 ",₹369.30 ,4
OD247,Sudeep,Fruits & Veggies,Organic Fruits,6,Central,Perambalur,15/01/22,"₹1,164.02 ",21.00%,Cash,₹962.00 ,₹288.60 ,5
OD248,Ridhesh,Beverages,Health Drinks,5,Central,Cumbum,17/09/22,₹640.22 ,19.00%,Card,₹538.00 ,₹59.18 ,2
OD249,Ravi,Snacks,Cookies,1,Central,Ooty,16/01/23,"₹1,820.52 ",17.00%,Upi,"₹1,556.00 ",₹482.36 ,3
OD250,James,Beverages,Health Drinks,2,West,Vellore,23/07/21,"₹2,687.58 ",26.00%,Upi,"₹2,133.00 ",₹959.85 ,2
OD251,Mathew,Beverages,Health Drinks,4,West,Tirunelveli,03/05/21,"₹1,680.36 ",14.00%,Card,"₹1,474.00 ",₹235.84 ,2
OD252,Amrish,Beverages,Health Drinks,3,West,Dindigul,16/09/22,₹605.34 ,14.00%,Upi,₹531.00 ,₹127.44 ,4
OD253,Ramesh,Food Grains,Rice,2,East,Pudukottai,03/02/22,"₹2,105.11 ",19.00%,Card,"₹1,769.00 ",₹636.84 ,3
OD254,Surya,Fruits & Veggies,Organic Vegetables,2,East,Pudukottai,09/12/21,"₹1,684.38 ",34.00%,Card,"₹1,257.00 ",₹62.85 ,4
OD255,Veronica,Food Grains,Rice,8,Central,Ramanadhapuram,20/02/21,"₹2,411.73 ",27.00%,Upi,"₹1,899.00 ",₹170.91 ,4
OD256,Harish,Fruits & Veggies,Fresh Fruits,1,Central,Tirunelveli,09/01/22,"₹2,507.70 ",30.00%,Upi,"₹1,929.00 ",₹617.28 ,5
OD257,Ravi,Beverages,Soft Drinks,6,Central,Ooty,04/06/23,"₹2,658.70 ",10.00%,Cash,"₹2,417.00 ",₹990.97 ,4
OD258,Sundar,"Eggs, Meat & Fish",Mutton,9,Central,Chennai,31/10/22,"₹1,803.75 ",25.00%,Cash,"₹1,443.00 ",₹476.19 ,5
OD259,Esther,Beverages,Soft Drinks,9,East,Dharmapuri,03/06/22,₹851.40 ,29.00%,Cash,₹660.00 ,₹290.40 ,5
OD260,Shree,Bakery,Breads & Buns,1,East,Salem,12/11/21,"₹2,790.48 ",32.00%,Card,"₹2,114.00 ",₹359.38 ,2
OD261,Sabeela,Oil & Masala,Masalas,5,East,Tenkasi,06/01/21,"₹1,456.92 ",14.00%,Card,"₹1,278.00 ",₹63.90 ,5
OD262,Ravi,Food Grains,Organic Staples,9,Central,Krishnagiri,29/10/22,"₹1,023.06 ",18.00%,Cash,₹867.00 ,₹216.75 ,5
OD263,Roshan,Food Grains,Organic Staples,6,Central,Kanyakumari,03/05/23,"₹1,254.19 ",33.00%,Card,₹943.00 ,₹150.88 ,5
OD264,Vince,Beverages,Soft Drinks,5,Central,Theni,05/04/23,"₹2,148.12 ",17.00%,Card,"₹1,836.00 ",₹275.40 ,2
OD265,Jonas,"Eggs, Meat & Fish",Fish,3,Central,Cumbum,04/01/22,"₹1,428.00 ",19.00%,Cash,"₹1,200.00 ",₹420.00 ,2
OD266,Harish,Fruits & Veggies,Organic Vegetables,1,West,Tirunelveli,16/12/21,"₹1,377.06 ",18.00%,Cash,"₹1,167.00 ",₹256.74 ,5
OD267,Shah,"Eggs, Meat & Fish",Chicken,1,South,Perambalur,21/06/22,₹932.64 ,34.00%,Upi,₹696.00 ,₹139.20 ,4
OD268,Arvind,Oil & Masala,Masalas,1,East,Virudhunagar,31/03/22,"₹3,325.00 ",33.00%,Upi,"₹2,500.00 ",₹425.00 ,2
OD269,Adavan,Bakery,Cakes,1,East,Dharmapuri,26/01/21,"₹1,748.12 ",16.00%,Card,"₹1,507.00 ",₹180.84 ,3
OD270,Suresh,Beverages,Soft Drinks,9,East,Namakkal,10/01/21,"₹1,789.32 ",11.00%,Upi,"₹1,612.00 ",₹612.56 ,3
OD271,Esther,Snacks,Noodles,2,West,Theni,26/07/21,₹848.04 ,11.00%,Upi,₹764.00 ,₹160.44 ,5
OD272,Krithika,Snacks,Noodles,3,West,Tenkasi,17/03/21,"₹1,158.04 ",31.00%,Cash,₹884.00 ,₹282.88 ,4
OD273,Muneer,Fruits & Veggies,Organic Fruits,7,West,Viluppuram,27/12/21,"₹3,004.89 ",23.00%,Cash,"₹2,443.00 ",₹781.76 ,4
OD274,Hafiz,Bakery,Cakes,2,West,Vellore,12/01/22,"₹1,456.69 ",27.00%,Cash,"₹1,147.00 ",₹137.64 ,3
OD275,Krithika,Fruits & Veggies,Organic Vegetables,1,West,Coimbatore,15/06/23,"₹2,297.79 ",21.00%,Cash,"₹1,899.00 ",₹493.74 ,2
OD276,Amrish,Bakery,Cakes,7,West,Pudukottai,04/06/23,₹825.84 ,11.00%,Upi,₹744.00 ,₹66.96 ,3
OD277,Shah,"Eggs, Meat & Fish",Fish,7,East,Ramanadhapuram,02/06/22,₹950.04 ,17.00%,Upi,₹812.00 ,₹284.20 ,2
OD278,Ram,Oil & Masala,Masalas,2,East,Virudhunagar,11/03/22,"₹1,034.40 ",20.00%,Cash,₹862.00 ,₹137.92 ,3
OD279,Arutra,Snacks,Chocolates,7,East,Virudhunagar,10/09/21,"₹1,198.93 ",13.00%,Cash,"₹1,061.00 ",₹286.47 ,5
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,2,East,Pudukottai,09/01/21,"₹3,098.15 ",31.00%,Cash,"₹2,365.00 ",₹520.30 ,2
OD281,Vidya,Snacks,Chocolates,8,Central,Karur,15/05/23,"₹1,619.94 ",14.00%,Cash,"₹1,421.00 ",₹454.72 ,4
OD282,Roshan,Fruits & Veggies,Organic Vegetables,6,Central,Perambalur,15/02/22,"₹1,682.68 ",24.00%,Card,"₹1,357.00 ",₹203.55 ,4
OD283,Sheeba,Beverages,Soft Drinks,2,West,Chennai,31/03/22,"₹1,248.68 ",24.00%,Upi,"₹1,007.00 ",₹433.01 ,4
OD284,Amrish,Bakery,Biscuits,9,West,Kanyakumari,01/01/23,"₹1,945.44 ",26.00%,Upi,"₹1,544.00 ",₹138.96 ,2
OD285,Kumar,Fruits & Veggies,Organic Vegetables,1,West,Salem,07/10/21,"₹1,813.66 ",18.00%,Card,"₹1,537.00 ",₹599.43 ,4
OD286,Ridhesh,Bakery,Breads & Buns,4,West,Ooty,03/05/22,"₹1,805.40 ",18.00%,Upi,"₹1,530.00 ",₹168.30 ,3
OD287,Hafiz,Oil & Masala,Spices,1,South,Tirunelveli,03/03/23,"₹2,829.00 ",15.00%,Card,"₹2,460.00 ",₹738.00 ,5
OD288,Sudha,Snacks,Noodles,7,South,Cumbum,17/09/22,"₹1,317.60 ",35.00%,Card,₹976.00 ,₹429.44 ,2
OD289,Suresh,Fruits & Veggies,Organic Fruits,2,South,Coimbatore,04/06/21,"₹1,316.14 ",19.00%,Card,"₹1,106.00 ",₹298.62 ,2
OD290,Jonas,Bakery,Biscuits,8,East,Tirunelveli,20/07/23,"₹1,363.05 ",17.00%,Card,"₹1,165.00 ",₹244.65 ,2
OD291,Jonas,Food Grains,Rice,2,East,Chennai,15/04/22,"₹1,418.16 ",14.00%,Upi,"₹1,244.00 ",₹497.60 ,5
OD292,Amrish,Fruits & Veggies,Organic Fruits,5,East,Madurai,07/06/22,"₹2,669.28 ",34.00%,Upi,"₹1,992.00 ",₹418.32 ,5
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,6,East,Ooty,15/10/21,"₹1,619.36 ",16.00%,Card,"₹1,396.00 ",₹237.32 ,3
OD294,Ram,Snacks,Chocolates,2,West,Ramanadhapuram,04/05/23,"₹1,010.31 ",19.00%,Card,₹849.00 ,₹263.19 ,2
OD295,Sheeba,Oil & Masala,Masalas,4,West,Dharmapuri,08/08/23,"₹2,836.32 ",14.00%,Upi,"₹2,488.00 ",₹547.36 ,3
OD296,Muneer,Food Grains,Rice,9,West,Dharmapuri,06/12/21,"₹1,050.00 ",25.00%,Upi,₹840.00 ,₹184.80 ,3
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,1,West,Krishnagiri,11/12/22,"₹2,202.20 ",21.00%,Upi,"₹1,820.00 ",₹527.80 ,5
OD298,Roshan,Oil & Masala,Masalas,1,West,Bodi,11/08/22,"₹2,264.35 ",15.00%,Cash,"₹1,969.00 ",₹630.08 ,3
OD299,Sundar,Food Grains,Organic Staples,2,East,Virudhunagar,05/08/23,"₹2,781.03 ",23.00%,Upi,"₹2,261.00 ",₹994.84 ,5
OD300,Sudha,"Eggs, Meat & Fish",Mutton,3,East,Namakkal,13/11/21,"₹2,169.53 ",21.00%,Upi,"₹1,793.00 ",₹304.81 ,2
OD301,Haseena,Bakery,Breads & Buns,6,East,Ooty,29/08/22,₹856.52 ,33.00%,Upi,₹644.00 ,₹96.60 ,4
OD302,Willams,Oil & Masala,Edible Oil & Ghee,2,East,Viluppuram,27/05/22,"₹1,590.03 ",17.00%,Card,"₹1,359.00 ",₹421.29 ,4
OD303,Veronica,Bakery,Breads & Buns,5,East,Dharmapuri,16/01/21,"₹1,911.42 ",23.00%,Cash,"₹1,554.00 ",₹683.76 ,4
OD304,Muneer,Snacks,Cookies,3,Central,Tenkasi,07/02/23,"₹2,612.50 ",25.00%,Upi,"₹2,090.00 ",₹292.60 ,5
OD305,Anu,Oil & Masala,Edible Oil & Ghee,1,East,Kanyakumari,11/02/22,"₹1,061.34 ",14.00%,Upi,₹931.00 ,₹297.92 ,2
OD306,Veronica,Bakery,Breads & Buns,2,Central,Salem,20/06/23,"₹1,388.40 ",20.00%,Card,"₹1,157.00 ",₹404.95 ,3
OD307,Verma,Fruits & Veggies,Fresh Fruits,2,East,Ooty,04/05/23,"₹3,234.60 ",35.00%,Upi,"₹2,396.00 ",₹383.36 ,4
OD308,Sundar,Oil & Masala,Spices,8,East,Pudukottai,12/10/22,"₹1,978.86 ",18.00%,Card,"₹1,677.00 ",₹586.95 ,3
OD309,Esther,Snacks,Cookies,4,South,Tenkasi,29/12/21,₹749.30 ,27.00%,Card,₹590.00 ,₹200.60 ,3
OD310,Vinne,Snacks,Noodles,2,West,Namakkal,21/02/21,"₹1,765.26 ",26.00%,Cash,"₹1,401.00 ",₹196.14 ,5
OD311,Peer,Oil & Masala,Edible Oil & Ghee,6,West,Viluppuram,27/02/22,₹874.62 ,29.00%,Cash,₹678.00 ,₹189.84 ,4
OD312,Harish,Snacks,Chocolates,5,West,Vellore,12/08/22,"₹3,093.76 ",28.00%,Upi,"₹2,417.00 ",₹797.61 ,4
OD313,Willams,Beverages,Soft Drinks,7,West,Theni,05/05/21,"₹2,608.98 ",18.00%,Card,"₹2,211.00 ",₹641.19 ,4
OD314,Vidya,Fruits & Veggies,Fresh Fruits,1,East,Perambalur,31/08/22,"₹2,750.80 ",15.00%,Upi,"₹2,392.00 ",₹406.64 ,4
OD315,Arutra,"Eggs, Meat & Fish",Mutton,8,South,Krishnagiri,27/07/23,"₹2,367.15 ",29.00%,Upi,"₹1,835.00 ",₹660.60 ,3
OD316,Malik,Snacks,Noodles,3,South,Chennai,25/05/22,"₹2,782.82 ",22.00%,Cash,"₹2,281.00 ",₹775.54 ,3
OD317,Peer,Fruits & Veggies,Fresh Vegetables,2,East,Cumbum,16/03/22,"₹1,915.43 ",21.00%,Card,"₹1,583.00 ",₹174.13 ,4
OD318,Arvind,Bakery,Cakes,7,East,Vellore,03/10/22,"₹1,381.29 ",23.00%,Cash,"₹1,123.00 ",₹89.84 ,3
OD319,Sudeep,Snacks,Cookies,9,East,Viluppuram,29/03/23,"₹1,337.96 ",24.00%,Upi,"₹1,079.00 ",₹410.02 ,3
OD320,Arvind,Food Grains,Organic Staples,7,East,Krishnagiri,02/03/21,"₹1,191.32 ",16.00%,Card,"₹1,027.00 ",₹328.64 ,4
OD321,Alan,Fruits & Veggies,Fresh Vegetables,2,East,Dharmapuri,17/06/21,"₹2,266.88 ",28.00%,Card,"₹1,771.00 ",₹602.14 ,2
OD322,Sheeba,Oil & Masala,Spices,7,East,Karur,01/07/21,"₹1,358.36 ",16.00%,Upi,"₹1,171.00 ",₹363.01 ,4
OD323,Arvind,Bakery,Cakes,5,West,Pudukottai,18/12/21,₹779.52 ,16.00%,Cash,₹672.00 ,₹141.12 ,3
OD324,Anu,Beverages,Health Drinks,8,West,Dindigul,31/01/22,"₹1,026.08 ",21.00%,Card,₹848.00 ,₹228.96 ,3
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,5,West,Pudukottai,16/06/22,"₹2,514.38 ",21.00%,Cash,"₹2,078.00 ",₹914.32 ,2
OD326,Ravi,Food Grains,Rice,1,South,Krishnagiri,29/11/21,"₹1,638.00 ",17.00%,Upi,"₹1,400.00 ",₹406.00 ,5
OD327,Verma,Fruits & Veggies,Fresh Vegetables,6,East,Cumbum,17/06/21,"₹1,152.90 ",22.00%,Cash,₹945.00 ,₹226.80 ,2
OD328,Arutra,Beverages,Health Drinks,7,East,Vellore,19/01/23,₹719.80 ,22.00%,Cash,₹590.00 ,₹82.60 ,3
OD329,Malik,Beverages,Health Drinks,9,East,Dharmapuri,23/11/21,"₹2,057.90 ",30.00%,Card,"₹1,583.00 ",₹316.60 ,4
OD330,Vidya,Beverages,Health Drinks,1,East,Pudukottai,14/02/21,"₹1,764.10 ",15.00%,Upi,"₹1,534.00 ",₹245.44 ,2
OD331,Krithika,Snacks,Noodles,1,East,Karur,29/12/21,"₹2,388.96 ",12.00%,Card,"₹2,133.00 ",₹490.59 ,2
OD332,Shree,Fruits & Veggies,Organic Fruits,9,East,Trichy,06/06/23,"₹2,404.99 ",19.00%,Cash,"₹2,021.00 ",₹747.77 ,4
OD333,Shree,Beverages,Health Drinks,4,East,Salem,30/04/21,"₹2,135.25 ",17.00%,Upi,"₹1,825.00 ",₹164.25 ,4
OD334,Akash,Bakery,Breads & Buns,2,East,Nagercoil,21/02/22,"₹2,739.15 ",35.00%,Upi,"₹2,029.00 ",₹608.70 ,4
OD335,Verma,Oil & Masala,Spices,9,West,Perambalur,07/12/22,"₹1,535.00 ",25.00%,Cash,"₹1,228.00 ",₹442.08 ,4
OD336,Yadav,Food Grains,Rice,4,West,Perambalur,17/03/21,"₹1,861.24 ",24.00%,Card,"₹1,501.00 ",₹210.14 ,5
OD337,Alan,Fruits & Veggies,Organic Vegetables,3,West,Nagercoil,23/06/22,"₹1,378.44 ",26.00%,Card,"₹1,094.00 ",₹415.72 ,2
OD338,Hussain,Bakery,Cakes,8,West,Dharmapuri,17/07/23,"₹1,414.80 ",20.00%,Upi,"₹1,179.00 ",₹106.11 ,5
OD339,Suresh,Food Grains,Atta & Flour,6,West,Viluppuram,25/06/23,"₹1,453.83 ",29.00%,Cash,"₹1,127.00 ",₹416.99 ,4
OD340,Willams,Bakery,Biscuits,5,West,Namakkal,12/07/22,₹757.26 ,26.00%,Card,₹601.00 ,₹234.39 ,3
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,9,East,Chennai,11/12/22,"₹2,053.37 ",21.00%,Cash,"₹1,697.00 ",₹560.01 ,3
OD342,Sundar,Beverages,Soft Drinks,2,East,Ooty,01/09/21,"₹2,828.25 ",35.00%,Upi,"₹2,095.00 ",₹502.80 ,5
OD343,Harish,"Eggs, Meat & Fish",Chicken,7,East,Salem,05/07/23,"₹1,403.68 ",24.00%,Upi,"₹1,132.00 ",₹215.08 ,5
OD344,Suresh,Fruits & Veggies,Organic Vegetables,4,East,Nagercoil,24/07/23,"₹2,107.35 ",35.00%,Cash,"₹1,561.00 ",₹640.01 ,4
OD345,Vinne,"Eggs, Meat & Fish",Chicken,2,Central,Coimbatore,11/12/21,"₹1,361.80 ",10.00%,Cash,"₹1,238.00 ",₹297.12 ,2
OD346,Willams,Bakery,Breads & Buns,3,West,Tenkasi,27/10/22,"₹2,729.76 ",32.00%,Upi,"₹2,068.00 ",₹165.44 ,4
OD347,Suresh,Fruits & Veggies,Organic Vegetables,9,East,Pudukottai,02/08/21,"₹1,346.73 ",21.00%,Card,"₹1,113.00 ",₹356.16 ,4
OD348,Roshan,Food Grains,Rice,8,East,Theni,29/08/21,"₹2,162.60 ",10.00%,Cash,"₹1,966.00 ",₹629.12 ,5
OD349,Haseena,"Eggs, Meat & Fish",Chicken,6,East,Madurai,04/09/21,"₹2,415.94 ",13.00%,Upi,"₹2,138.00 ",₹684.16 ,3
OD350,Sabeela,Food Grains,Atta & Flour,9,East,Bodi,14/10/21,"₹1,144.26 ",17.00%,Upi,₹978.00 ,₹68.46 ,5
